match_id,match_date,surface,player1_name,player2_name,surface_elo_diff,overall_elo_diff,p1_surface_wr_12mo,p2_surface_wr_12mo,surface_wr_diff_12mo,p1_surface_wr_career,p2_surface_wr_career,surface_wr_diff_career,p1_form_20,p2_form_20,form_diff_20,p1_surface_form_10,p2_surface_form_10,surface_form_diff_10,age_diff,height_diff,hand_matchup,h2h_surface_advantage,target
139381,2005-09-26,Grass,Alexander Waske,Lars Burgsmuller,0.0,0.0,0.45454545454545453,0.22727272727272727,0.22727272727272727,0.22580645161290322,0.3711340206185567,-0.1453275690056535,0.35,0.25,0.09999999999999998,0.5,0.3,0.2,0.6844626967830258,5.0,0,0,1
139362,2005-09-26,Grass,Go Soeda,Mariano Puerta,0.0,0.0,1.0,0.64,0.36,1.0,0.47674418604651164,0.5232558139534884,1.0,0.55,0.44999999999999996,1.0,0.6,0.4,-5.963039014373717,-2.0,1,0,0
136968,2005-09-26,Grass,Tomas Behrend,Filippo Volandri,0.0,0.0,0.26666666666666666,0.48936170212765956,-0.2226950354609929,0.38181818181818183,0.48314606741573035,-0.10132788559754852,0.3,0.5,-0.2,0.2,0.5,-0.3,6.7323750855578375,10.0,0,-1,0
136966,2005-09-26,Grass,Tommy Robredo,Filippo Volandri,0.0,0.0,0.6363636363636364,0.48936170212765956,0.1470019342359768,0.625,0.48314606741573035,0.14185393258426965,0.7,0.5,0.19999999999999996,0.7,0.5,0.19999999999999996,-0.6516084873374375,-3.0,0,1,0
136956,2005-09-26,Grass,Alberto Martin,Daniel Elsner,0.0,0.0,0.4444444444444444,0.5,-0.05555555555555558,0.4797297297297297,0.1,0.37972972972972974,0.3,0.15,0.15,0.1,0.2,-0.1,0.3750855578370995,-8.0,0,1,1
136947,2005-09-26,Grass,Tomas Zib,Fernando Verdasco,0.0,0.0,0.4186046511627907,0.5576923076923077,-0.139087656529517,0.3492063492063492,0.5070422535211268,-0.15783590431477756,0.4,0.75,-0.35,0.4,0.7,-0.29999999999999993,7.789185489390828,-10.0,1,0,0
136565,2005-09-26,Grass,Justin Gimelstob,Lleyton Hewitt,0.0,0.0,0.5,0.8,-0.30000000000000004,0.34545454545454546,0.8052631578947368,-0.45980861244019133,0.4,0.75,-0.35,0.5,0.8,-0.30000000000000004,4.079397672826829,16.0,0,-1,0
139385,2005-09-26,Grass,Bjorn Phau,Thomas Johansson,0.0,0.0,0.3125,0.631578947368421,-0.319078947368421,0.2962962962962963,0.640625,-0.3443287037037037,0.4,0.7,-0.29999999999999993,0.3,0.6,-0.3,-4.5311430527036265,-5.0,0,0,0
139366,2005-09-26,Grass,Kenneth Carlsen,Jonas Bjorkman,0.0,0.0,0.4,0.40625,-0.006249999999999978,0.45652173913043476,0.5074626865671642,-0.050940947436729445,0.25,0.45,-0.2,0.2,0.5,-0.3,-1.0677618069815225,7.0,1,0,0
136964,2005-09-26,Grass,Davide Sanguinetti,Andreas Seppi,0.0,0.0,0.48717948717948717,0.5384615384615384,-0.051282051282051266,0.4017094017094017,0.5,-0.09829059829059827,0.55,0.55,0.0,0.5,0.5,0.0,11.49075975359343,-2.0,0,1,0
139392,2005-09-26,Grass,Jonas Bjorkman,Radek Stepanek,0.0,0.0,0.40625,0.5961538461538461,-0.18990384615384615,0.5074626865671642,0.5523809523809524,-0.044918265813788216,0.45,0.55,-0.10000000000000003,0.5,0.3,0.2,6.680355920602331,-2.0,0,0,1
139391,2005-09-26,Grass,Radek Stepanek,Thomas Johansson,0.0,0.0,0.5961538461538461,0.631578947368421,-0.03542510121457487,0.5523809523809524,0.640625,-0.08824404761904758,0.55,0.7,-0.1499999999999999,0.3,0.6,-0.3,-3.6796714579055454,5.0,0,-1,1
139390,2005-09-26,Grass,Mariano Puerta,Jonas Bjorkman,0.0,0.0,0.64,0.40625,0.23375,0.47674418604651164,0.5074626865671642,-0.03071850052065256,0.55,0.45,0.10000000000000003,0.6,0.5,0.09999999999999998,-6.4914442162902155,-3.0,1,-1,0
139389,2005-09-26,Grass,Thomas Johansson,Cyril Saulnier,0.0,0.0,0.631578947368421,0.3333333333333333,0.2982456140350877,0.640625,0.37662337662337664,0.26400162337662336,0.7,0.2,0.49999999999999994,0.6,0.2,0.39999999999999997,0.39698836413415606,-10.0,0,0,1
139388,2005-09-26,Grass,Radek Stepanek,Juan Monaco,0.0,0.0,0.5961538461538461,0.4166666666666667,0.17948717948717946,0.5523809523809524,0.4166666666666667,0.13571428571428573,0.55,0.4,0.15000000000000002,0.3,0.3,0.0,5.336071184120463,0.0,0,0,1
139387,2005-09-26,Grass,Alexander Waske,Jonas Bjorkman,0.0,0.0,0.45454545454545453,0.40625,0.04829545454545453,0.22580645161290322,0.5074626865671642,-0.28165623495426095,0.35,0.45,-0.10000000000000003,0.5,0.5,0.0,-3.019849418206711,5.0,0,0,0
139386,2005-09-26,Grass,Rainer Schuettler,Mariano Puerta,0.0,0.0,0.38235294117647056,0.64,-0.25764705882352945,0.59,0.47674418604651164,0.11325581395348833,0.35,0.55,-0.20000000000000007,0.4,0.6,-0.19999999999999996,2.4010951403148546,0.0,1,0,0
139384,2005-09-26,Grass,Jiri Vanek,Cyril Saulnier,0.0,0.0,0.25,0.3333333333333333,-0.08333333333333331,0.3333333333333333,0.37662337662337664,-0.04329004329004332,0.25,0.2,0.04999999999999999,0.4,0.2,0.2,-2.688569472963721,-5.0,0,0,0
139383,2005-09-26,Grass,Radek Stepanek,Uros Vico,0.0,0.0,0.5961538461538461,0.25,0.34615384615384615,0.5523809523809524,0.25,0.3023809523809524,0.55,0.2,0.35000000000000003,0.3,0.2,0.09999999999999998,2.231348391512661,-3.0,0,0,1
139380,2005-09-26,Grass,Cecil Mamiit,Jonas Bjorkman,0.0,0.0,0.0,0.40625,-0.40625,0.2765957446808511,0.5074626865671642,-0.23086694188631313,0.15,0.45,-0.30000000000000004,0.1,0.5,-0.4,-4.262833675564686,-10.0,0,0,0
139379,2005-09-26,Grass,Rainer Schuettler,Wesley Moodie,0.0,0.0,0.38235294117647056,0.5263157894736842,-0.14396284829721362,0.59,0.5121951219512195,0.07780487804878045,0.35,0.55,-0.20000000000000007,0.4,0.5,-0.09999999999999998,2.806297056810404,-16.0,0,0,1
139378,2005-09-26,Grass,Mariano Puerta,Wayne Arthurs,0.0,0.0,0.64,0.46875,0.17125,0.47674418604651164,0.4247787610619469,0.051965424984564745,0.55,0.35,0.20000000000000007,0.6,0.3,0.3,-7.507186858316221,-10.0,0,0,1
139377,2005-09-26,Grass,Alexander Popp,Thomas Johansson,0.0,0.0,0.25,0.631578947368421,-0.381578947368421,0.36585365853658536,0.640625,-0.27477134146341464,0.35,0.7,-0.35,0.3,0.6,-0.3,-1.6180698151950708,21.0,0,0,0
139376,2005-09-26,Grass,Bjorn Phau,Minh Quan Do,0.0,0.0,0.3125,0.5,-0.1875,0.2962962962962963,0.5,-0.20370370370370372,0.4,0.5,-0.09999999999999998,0.3,0.5,-0.2,4.260095824777551,,0,0,1
139375,2005-09-26,Grass,Jiri Vanek,Prakash Amritraj,0.0,0.0,0.25,0.5714285714285714,-0.3214285714285714,0.3333333333333333,0.375,-0.041666666666666685,0.25,0.35,-0.09999999999999998,0.4,0.4,0.0,5.440109514031487,-3.0,0,1,1
139373,2005-09-26,Grass,Radek Stepanek,Hyung Taik Lee,0.0,0.0,0.5961538461538461,0.4,0.19615384615384612,0.5523809523809524,0.4117647058823529,0.1406162464985995,0.55,0.4,0.15000000000000002,0.3,0.4,-0.10000000000000003,-2.8993839835728963,5.0,0,0,1
139372,2005-09-26,Grass,Janko Tipsarevic,Uros Vico,0.0,0.0,0.4583333333333333,0.25,0.20833333333333331,0.5,0.25,0.25,0.5,0.2,0.3,0.3,0.2,0.09999999999999998,-3.3374401095140307,-8.0,0,0,0
139371,2005-09-26,Grass,Antony Dupuis,Yen Hsun Lu,0.0,0.0,0.3684210526315789,0.38461538461538464,-0.01619433198380571,0.39325842696629215,0.47619047619047616,-0.08293204922418401,0.35,0.3,0.04999999999999999,0.5,0.4,0.09999999999999998,10.466803559206024,5.0,0,0,0
136546,2005-09-26,Grass,Irakli Labadze,Tommy Haas,0.0,0.0,0.4117647058823529,0.5869565217391305,-0.17519181585677757,0.3333333333333333,0.672,-0.3386666666666667,0.35,0.55,-0.20000000000000007,0.5,0.5,0.0,-3.184120465434635,0.0,1,0,0
136552,2005-09-26,Grass,Nicolas Thomann,Dick Norman,0.0,0.0,0.0,0.2,-0.2,0.4444444444444444,0.23809523809523808,0.20634920634920634,0.45,0.2,0.25,0.3,0.2,0.09999999999999998,-1.74948665297741,-20.0,1,0,1
136553,2005-09-26,Grass,Robby Ginepri,Danai Udomchoke,0.0,0.0,0.6170212765957447,0.5,0.11702127659574468,0.6,0.5454545454545454,0.054545454545454564,0.8,0.45,0.35000000000000003,0.9,0.4,0.5,-1.1553730321697486,10.0,0,0,1
136554,2005-09-26,Grass,Paradorn Srichaphan,Ti Chen,0.0,0.0,0.4807692307692308,0.0,0.4807692307692308,0.5477707006369427,0.5,0.047770700636942665,0.6,0.6,0.0,0.5,0.6,-0.09999999999999998,4.303901437371664,2.0,0,0,1
136555,2005-09-26,Grass,Guillermo Garcia Lopez,John Paul Fruttero,0.0,0.0,0.45,0.5,-0.04999999999999999,0.43902439024390244,0.5,-0.06097560975609756,0.45,0.5,-0.04999999999999999,0.4,0.5,-0.09999999999999998,-2.0944558521560594,3.0,0,0,1
136556,2005-09-26,Grass,Nicolas Lapentti,Justin Gimelstob,0.0,0.0,0.38095238095238093,0.5,-0.11904761904761907,0.5080645161290323,0.34545454545454546,0.1626099706744868,0.4,0.4,0.0,0.4,0.5,-0.09999999999999998,0.4544832306639286,-8.0,0,0,0
136557,2005-09-26,Grass,Lleyton Hewitt,Lukas Dlouhy,0.0,0.0,0.8,0.42857142857142855,0.3714285714285715,0.8052631578947368,0.42857142857142855,0.37669172932330824,0.75,0.42857142857142855,0.32142857142857145,0.8,0.42857142857142855,0.3714285714285715,2.119096509240247,-5.0,0,0,1
136558,2005-09-26,Grass,Denis Gremelmayr,Roger Federer,0.0,0.0,0.0,0.96,-0.96,0.0,0.8298755186721992,-0.8298755186721992,0.0,1.0,-1.0,0.0,1.0,-1.0,-0.021902806297056543,-2.0,1,0,0
136559,2005-09-26,Grass,Luis Horna,Gilles Muller,0.0,0.0,0.4166666666666667,0.47368421052631576,-0.05701754385964908,0.43902439024390244,0.46808510638297873,-0.029060716139076292,0.5,0.55,-0.050000000000000044,0.5,0.6,-0.09999999999999998,2.6475017111567425,-13.0,1,0,0
136560,2005-09-26,Grass,Tommy Haas,Jimmy Wang,0.0,0.0,0.5869565217391305,0.2,0.3869565217391305,0.672,0.47058823529411764,0.2014117647058824,0.55,0.4,0.15000000000000002,0.5,0.2,0.3,6.8528405201916485,10.0,0,0,0
136561,2005-09-26,Grass,Dmitry Tursunov,Jarkko Nieminen,0.0,0.0,0.47619047619047616,0.6046511627906976,-0.12846068660022147,0.5,0.6065573770491803,-0.10655737704918034,0.5,0.65,-0.15000000000000002,0.5,0.7,-0.19999999999999996,-1.388090349075977,0.0,1,0,0
136562,2005-09-26,Grass,Andy Murray,Robin Soderling,0.0,0.0,0.5,0.4482758620689655,0.051724137931034475,0.5,0.5106382978723404,-0.010638297872340385,0.5,0.4,0.09999999999999998,0.5,0.5,0.0,-2.7488021902806317,-2.0,0,0,1
136563,2005-09-26,Grass,Nicolas Thomann,Robby Ginepri,0.0,0.0,0.0,0.6170212765957447,-0.6170212765957447,0.4444444444444444,0.6,-0.15555555555555556,0.45,0.8,-0.35000000000000003,0.3,0.9,-0.6000000000000001,9.853524982888437,0.0,0,0,0
136564,2005-09-26,Grass,Guillermo Garcia Lopez,Paradorn Srichaphan,0.0,0.0,0.45,0.4807692307692308,-0.03076923076923077,0.43902439024390244,0.5477707006369427,-0.10874631039304022,0.45,0.6,-0.14999999999999997,0.4,0.5,-0.09999999999999998,-3.972621492128681,3.0,0,0,0
136566,2005-09-26,Grass,Gilles Muller,Roger Federer,0.0,0.0,0.47368421052631576,0.96,-0.4863157894736842,0.46808510638297873,0.8298755186721992,-0.3617904122892205,0.55,1.0,-0.44999999999999996,0.6,1.0,-0.4,-1.7494866529774136,8.0,1,-1,0
136567,2005-09-26,Grass,Jimmy Wang,Jarkko Nieminen,0.0,0.0,0.2,0.6046511627906976,-0.4046511627906976,0.47058823529411764,0.6065573770491803,-0.1359691417550627,0.4,0.65,-0.25,0.2,0.7,-0.49999999999999994,-3.5482546201232026,-7.0,1,0,0
136568,2005-09-26,Grass,Andy Murray,Robby Ginepri,0.0,0.0,0.5,0.6170212765957447,-0.11702127659574468,0.5,0.6,-0.09999999999999998,0.5,0.8,-0.30000000000000004,0.5,0.9,-0.4,-4.602327173169062,8.0,0,0,1
136569,2005-09-26,Grass,Lleyton Hewitt,Paradorn Srichaphan,0.0,0.0,0.8,0.4807692307692308,0.31923076923076926,0.8052631578947368,0.5477707006369427,0.2574924572577941,0.75,0.6,0.15000000000000002,0.8,0.5,0.30000000000000004,-1.7002053388090346,-5.0,0,2,0
136571,2005-09-26,Grass,Paradorn Srichaphan,Andy Murray,0.0,0.0,0.4807692307692308,0.5,-0.019230769230769218,0.5477707006369427,0.5,0.047770700636942665,0.6,0.5,0.09999999999999998,0.5,0.5,0.0,7.91786447638604,-6.0,0,0,0
136572,2005-09-26,Grass,Roger Federer,Andy Murray,0.0,0.0,0.96,0.5,0.45999999999999996,0.8298755186721992,0.5,0.3298755186721992,1.0,0.5,0.5,1.0,0.5,0.5,5.765913757700208,-6.0,0,0,1
136940,2005-09-26,Grass,Igor Andreev,Nicolas Almagro,0.0,0.0,0.49122807017543857,0.3939393939393939,0.09728867623604465,0.49230769230769234,0.4,0.09230769230769231,0.55,0.45,0.10000000000000003,0.8,0.5,0.30000000000000004,2.1054072553045877,2.0,0,-1,1
136941,2005-09-26,Grass,Daniel Elsner,Fabio Fognini,0.0,0.0,0.5,0.5,0.0,0.1,0.5,-0.4,0.15,0.5,-0.35,0.2,0.5,-0.3,8.383299110198493,5.0,0,0,1
136942,2005-09-26,Grass,Gael Monfils,Alberto Martin,0.0,0.0,0.4857142857142857,0.4444444444444444,0.04126984126984129,0.4857142857142857,0.4797297297297297,0.005984555984555995,0.5,0.3,0.2,0.6,0.1,0.5,-8.032854209445585,18.0,0,0,0
136943,2005-09-26,Grass,Tomas Berdych,Andreas Seppi,0.0,0.0,0.5192307692307693,0.5384615384615384,-0.019230769230769162,0.5178571428571429,0.5,0.017857142857142905,0.75,0.55,0.19999999999999996,0.7,0.5,0.19999999999999996,-1.5715263518138265,6.0,0,0,0
136944,2005-09-26,Grass,Mariano Zabaleta,Razvan Sabau,0.0,0.0,0.5714285714285714,0.45454545454545453,0.11688311688311687,0.5538461538461539,0.5294117647058824,0.024434389140271517,0.6,0.45,0.14999999999999997,0.6,0.4,0.19999999999999996,-0.6981519507186853,-2.0,0,0,0
136945,2005-09-26,Grass,Jose Antonio Sanchez De Luna,Juan Ignacio Chela,0.0,0.0,0.5,0.5531914893617021,-0.05319148936170215,0.5,0.5538461538461539,-0.05384615384615388,0.5,0.6,-0.09999999999999998,0.5,0.5,0.0,-5.136208076659823,,0,0,0
136946,2005-09-26,Grass,Davide Sanguinetti,Florent Serra,0.0,0.0,0.48717948717948717,0.6,-0.11282051282051281,0.4017094017094017,0.5294117647058824,-0.12770236299648063,0.55,0.55,0.0,0.5,0.7,-0.19999999999999996,8.511978097193705,8.0,0,0,1
136948,2005-09-26,Grass,Tomas Behrend,Daniele Bracciali,0.0,0.0,0.26666666666666666,0.35714285714285715,-0.09047619047619049,0.38181818181818183,0.35714285714285715,0.024675324675324684,0.3,0.4,-0.10000000000000003,0.2,0.4,-0.2,3.080082135523611,13.0,0,0,1
136949,2005-09-26,Grass,Oscar Hernandez,Gianluca Naso,0.0,0.0,0.25,0.5,-0.25,0.32142857142857145,0.5,-0.17857142857142855,0.25,0.5,-0.25,0.2,0.5,-0.3,8.741957563312798,-13.0,0,0,1
136950,2005-09-26,Grass,Juan Carlos Ferrero,Florian Mayer,0.0,0.0,0.6333333333333333,0.46153846153846156,0.17179487179487174,0.7168141592920354,0.46153846153846156,0.25527569775357384,0.65,0.55,0.09999999999999998,0.5,0.7,-0.19999999999999996,3.6440793976728294,-7.0,0,2,1
136951,2005-09-26,Grass,Nicolas Massu,Filippo Volandri,0.0,0.0,0.5428571428571428,0.48936170212765956,0.05349544072948326,0.5492957746478874,0.48314606741573035,0.06614970723215702,0.6,0.5,0.09999999999999998,0.5,0.5,0.0,1.905544147843944,0.0,0,-1,0
136952,2005-09-26,Grass,Christophe Rochus,David Sanchez,0.0,0.0,0.39473684210526316,0.391304347826087,0.0034324942791761903,0.3761467889908257,0.4230769230769231,-0.046930134086097364,0.35,0.45,-0.10000000000000003,0.2,0.5,-0.3,-0.6543463381245722,-13.0,0,1,1
136953,2005-09-26,Grass,Agustin Calleri,Albert Montanes,0.0,0.0,0.5428571428571428,0.3333333333333333,0.2095238095238095,0.5416666666666666,0.4246575342465753,0.11700913242009131,0.55,0.35,0.20000000000000007,0.5,0.3,0.2,4.199863107460644,8.0,0,-1,0
136954,2005-09-26,Grass,Tommy Robredo,Albert Portas,0.0,0.0,0.6363636363636364,0.2857142857142857,0.35064935064935066,0.625,0.4536082474226804,0.1713917525773196,0.7,0.3,0.39999999999999997,0.7,0.3,0.39999999999999997,-8.45722108145106,-8.0,0,1,1
136955,2005-09-26,Grass,Igor Andreev,Francesco Aldi,0.0,0.0,0.49122807017543857,0.0,0.49122807017543857,0.49230769230769234,0.0,0.49230769230769234,0.55,0.0,0.55,0.8,0.0,0.8,-1.8206707734428456,10.0,0,0,1
136957,2005-09-26,Grass,Andreas Seppi,Razvan Sabau,0.0,0.0,0.5384615384615384,0.45454545454545453,0.0839160839160839,0.5,0.5294117647058824,-0.02941176470588236,0.55,0.45,0.10000000000000003,0.5,0.4,0.09999999999999998,-6.677618069815196,5.0,0,0,1
136958,2005-09-26,Grass,Davide Sanguinetti,Juan Ignacio Chela,0.0,0.0,0.48717948717948717,0.5531914893617021,-0.06601200218221498,0.4017094017094017,0.5538461538461539,-0.15213675213675215,0.55,0.6,-0.04999999999999993,0.5,0.5,0.0,7.01163586584531,-2.0,0,0,1
136959,2005-09-26,Grass,Fernando Verdasco,Tomas Behrend,0.0,0.0,0.5576923076923077,0.26666666666666666,0.29102564102564105,0.5070422535211268,0.38181818181818183,0.12522407170294492,0.75,0.3,0.45,0.7,0.2,0.49999999999999994,-8.925393566050648,-5.0,1,0,0
136961,2005-09-26,Grass,Filippo Volandri,Christophe Rochus,0.0,0.0,0.48936170212765956,0.39473684210526316,0.0946248600223964,0.48314606741573035,0.3761467889908257,0.10699927842490464,0.5,0.35,0.15000000000000002,0.5,0.2,0.3,-2.724161533196444,13.0,0,0,1
136962,2005-09-26,Grass,Tommy Robredo,Albert Montanes,0.0,0.0,0.6363636363636364,0.3333333333333333,0.30303030303030304,0.625,0.4246575342465753,0.20034246575342468,0.7,0.35,0.35,0.7,0.3,0.39999999999999997,-1.4264202600958242,5.0,0,1,1
136963,2005-09-26,Grass,Alberto Martin,Igor Andreev,0.0,0.0,0.4444444444444444,0.49122807017543857,-0.04678362573099415,0.4797297297297297,0.49230769230769234,-0.01257796257796262,0.3,0.55,-0.25000000000000006,0.1,0.8,-0.7000000000000001,4.898015058179329,-10.0,0,0,0
136965,2005-09-26,Grass,Tomas Behrend,Juan Carlos Ferrero,0.0,0.0,0.26666666666666666,0.6333333333333333,-0.36666666666666664,0.38181818181818183,0.7168141592920354,-0.33499597747385357,0.3,0.65,-0.35000000000000003,0.2,0.5,-0.3,5.1690622861054045,10.0,0,0,1
136969,2005-09-26,Grass,Filippo Volandri,Igor Andreev,0.0,0.0,0.48936170212765956,0.49122807017543857,-0.0018663680477790101,0.48314606741573035,0.49230769230769234,-0.009161624891961984,0.5,0.55,-0.050000000000000044,0.5,0.8,-0.30000000000000004,1.8535249828884304,-2.0,0,0,0
139364,2005-09-26,Grass,Rainer Schuettler,Simon Greul,0.0,0.0,0.38235294117647056,0.0,0.38235294117647056,0.59,0.0,0.59,0.35,0.0,0.35,0.4,0.0,0.4,4.966461327857633,-5.0,0,0,1
139365,2005-09-26,Grass,Wesley Moodie,Philipp Kohlschreiber,0.0,0.0,0.5263157894736842,0.36363636363636365,0.16267942583732053,0.5121951219512195,0.35135135135135137,0.16084377059986815,0.55,0.4,0.15000000000000002,0.5,0.4,0.09999999999999998,4.668035592060235,18.0,0,0,1
139367,2005-09-26,Grass,Aljoscha Thron,Cecil Mamiit,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,-0.2765957446808511,0.0,0.15,-0.15,0.0,0.1,-0.1,-10.965092402464066,,0,0,0
136542,2005-09-26,Grass,Marcos Daniel,Roger Federer,0.0,0.0,0.0,0.96,-0.96,0.2,0.8298755186721992,-0.6298755186721992,0.14285714285714285,1.0,-0.8571428571428572,0.14285714285714285,1.0,-0.8571428571428572,3.096509240246405,-5.0,0,0,0
136960,2005-09-26,Grass,Juan Carlos Ferrero,Oscar Hernandez,0.0,0.0,0.6333333333333333,0.25,0.3833333333333333,0.7168141592920354,0.32142857142857145,0.39538558786346395,0.65,0.25,0.4,0.5,0.2,0.3,-1.842573579739902,3.0,0,0,1
139363,2005-09-26,Grass,Juan Pablo Brzezicki,Wayne Arthurs,0.0,0.0,0.0,0.46875,-0.46875,0.0,0.4247787610619469,-0.4247787610619469,0.0,0.35,-0.35,0.0,0.3,-0.3,-11.069130732375083,-12.0,1,0,0
136939,2005-09-26,Grass,Francesco Aldi,David Ferrer,0.0,0.0,0.0,0.6190476190476191,-0.6190476190476191,0.0,0.5363636363636364,-0.5363636363636364,0.0,0.6,-0.6,0.0,0.7,-0.7,0.5393566050650236,0.0,0,0,1
139370,2005-09-26,Grass,Juan Monaco,Sasa Tuksar,0.0,0.0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.25,0.16666666666666669,0.4,0.16666666666666666,0.23333333333333336,0.3,0.16666666666666666,0.13333333333333333,-0.8815879534565347,5.0,0,0,1
136544,2005-09-26,Grass,Mark Philippoussis,Gilles Muller,0.0,0.0,0.4666666666666667,0.47368421052631576,-0.007017543859649089,0.6043956043956044,0.46808510638297873,0.13631049801262562,0.35,0.55,-0.20000000000000007,0.5,0.6,-0.09999999999999998,6.499657768651609,3.0,1,0,0
136543,2005-09-26,Grass,Denis Gremelmayr,Roko Karanusic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540725530458595,0.0,1,0,1
139374,2005-09-26,Grass,Peter Wessels,Cyril Saulnier,0.0,0.0,0.43478260869565216,0.3333333333333333,0.10144927536231885,0.45652173913043476,0.37662337662337664,0.07989836250705812,0.45,0.2,0.25,0.5,0.2,0.3,-2.7241615331964404,6.0,0,1,0
136967,2005-09-26,Grass,Igor Andreev,Andreas Seppi,0.0,0.0,0.49122807017543857,0.5384615384615384,-0.04723346828609987,0.49230769230769234,0.5,-0.007692307692307665,0.55,0.55,0.0,0.8,0.5,0.30000000000000004,0.607802874743328,-5.0,0,0,1
136551,2005-09-26,Grass,Andy Murray,George Bastl,0.0,0.0,0.5,0.5,0.0,0.5,0.35,0.15000000000000002,0.5,0.25,0.25,0.5,0.4,0.09999999999999998,-12.120465434633815,8.0,0,1,1
136545,2005-09-26,Grass,Luis Horna,Ivo Minar,0.0,0.0,0.4166666666666667,0.5263157894736842,-0.1096491228070175,0.43902439024390244,0.5263157894736842,-0.08729139922978174,0.5,0.55,-0.050000000000000044,0.5,0.5,0.0,3.6824093086926766,-3.0,0,0,1
136570,2005-09-26,Grass,Jarkko Nieminen,Roger Federer,0.0,0.0,0.6046511627906976,0.96,-0.3553488372093023,0.6065573770491803,0.8298755186721992,-0.22331814162301888,0.65,1.0,-0.35,0.7,1.0,-0.30000000000000004,0.043805612594113086,0.0,1,-4,0
137192,2005-10-03,Grass,Ivan Ljubicic,Jose Acasuso,0.0,0.0,0.6727272727272727,0.5111111111111111,0.16161616161616166,0.59375,0.4421052631578947,0.15164473684210528,0.55,0.5,0.050000000000000044,0.7,0.6,0.09999999999999998,3.5893223819301845,3.0,0,0,1
137188,2005-10-03,Grass,Ricardo Mello,Nikolay Davydenko,0.0,0.0,0.4444444444444444,0.6521739130434783,-0.20772946859903385,0.4423076923076923,0.5294117647058824,-0.08710407239819007,0.4,0.6,-0.19999999999999996,0.5,0.6,-0.09999999999999998,0.4462696783025315,-3.0,1,0,0
137212,2005-10-03,Grass,Nikolay Davydenko,Andreas Seppi,0.0,0.0,0.6521739130434783,0.5666666666666667,0.08550724637681162,0.5294117647058824,0.53125,-0.0018382352941176405,0.6,0.55,0.04999999999999993,0.6,0.5,0.09999999999999998,2.721423682409309,-12.0,0,0,1
137204,2005-10-03,Grass,Nikolay Davydenko,Michael Llodra,0.0,0.0,0.6521739130434783,0.2962962962962963,0.355877616747182,0.5294117647058824,0.2857142857142857,0.24369747899159666,0.6,0.3,0.3,0.6,0.4,0.19999999999999996,-1.0403832991101964,-12.0,1,1,1
137035,2005-10-03,Grass,Gilles Muller,Robby Ginepri,0.0,0.0,0.4878048780487805,0.62,-0.13219512195121952,0.48,0.6018518518518519,-0.12185185185185188,0.6,0.75,-0.15000000000000002,0.6,0.8,-0.20000000000000007,-0.5859000684462679,10.0,1,0,0
137189,2005-10-03,Grass,Gilles Simon,Michael Llodra,0.0,0.0,0.5454545454545454,0.2962962962962963,0.24915824915824913,0.5454545454545454,0.2857142857142857,0.2597402597402597,0.5,0.3,0.2,0.5,0.4,0.09999999999999998,-4.610540725530456,-7.0,1,0,0
137190,2005-10-03,Grass,Razvan Sabau,Andreas Seppi,0.0,0.0,0.46153846153846156,0.5666666666666667,-0.10512820512820509,0.5263157894736842,0.53125,-0.004934210526315819,0.45,0.55,-0.10000000000000003,0.3,0.5,-0.2,6.677618069815196,-5.0,0,-1,0
137191,2005-10-03,Grass,Andrei Pavel,Davide Sanguinetti,0.0,0.0,0.46153846153846156,0.5,-0.038461538461538436,0.47863247863247865,0.4083333333333333,0.07029914529914533,0.35,0.55,-0.20000000000000007,0.5,0.7,-0.19999999999999996,-1.4236824093086895,-5.0,0,0,1
137017,2005-10-03,Grass,Eric Taino,Mariano Puerta,0.0,0.0,0.5,0.6481481481481481,-0.14814814814814814,0.38461538461538464,0.4888888888888889,-0.10427350427350424,0.35,0.6,-0.25,0.4,0.6,-0.19999999999999996,3.5071868583162207,-5.0,0,0,0
137016,2005-10-03,Grass,Jiri Vanek,Lukas Dlouhy,0.0,0.0,0.2727272727272727,0.375,-0.10227272727272729,0.3380281690140845,0.375,-0.0369718309859155,0.3,0.375,-0.07500000000000001,0.5,0.375,0.125,4.958247775496233,0.0,0,0,1
137015,2005-10-03,Grass,Kevin Kim,Denis Gremelmayr,0.0,0.0,0.42105263157894735,0.3333333333333333,0.08771929824561403,0.3953488372093023,0.3333333333333333,0.06201550387596899,0.3,0.25,0.04999999999999999,0.3,0.25,0.04999999999999999,3.058179329226558,-3.0,1,0,1
137014,2005-10-03,Grass,Roko Karanusic,Danai Udomchoke,0.0,0.0,0.0,0.4444444444444444,-0.4444444444444444,0.0,0.5217391304347826,-0.5217391304347826,0.0,0.4,-0.4,0.0,0.4,-0.4,-1.067761806981519,10.0,0,0,1
137013,2005-10-03,Grass,Jimmy Wang,Wesley Moodie,0.0,0.0,0.3076923076923077,0.5238095238095238,-0.21611721611721613,0.5,0.5116279069767442,-0.011627906976744207,0.35,0.5,-0.15000000000000002,0.4,0.5,-0.09999999999999998,-5.984941820670777,-18.0,0,-1,0
