tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-0001,Australian Open,Hard,,G,20250112,415,134770,,,Casper Ruud,R,183,NOR,,144719,,,Jaume Munar,R,183,ESP,,6-3 1-6 7-5 2-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,6,4210,62,922
2025-0001,Australian Open,Hard,,G,20250112,416,133442,,,Houshang Habibi,U,,CAN,,104184,,,Yong Bum Seo,U,,KOR,,7-6 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,219,264,67,784
2025-0001,Australian Open,Hard,,G,20250112,417,208103,,,Jiri Lehecka,R,185,CZE,,100181,,,Larry Turville,R,,USA,,6-1 3-6 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,29,1660,168,342
2025-0001,Australian Open,Hard,,G,20250112,418,207830,,,Tomas Machac,R,183,CZE,,111576,,,Sumit Nagal,R,178,IND,,6-3 6-1 7-5,5,R32,,,,,,,,,,,,,,,,,,,,25,1805,91,635
2025-0001,Australian Open,Hard,,G,20250112,419,103492,,,Pablo Martinez,R,,MEX,,209260,,,Luciano Darderi,R,183,ITA,,6-3 4-1,5,R32,,,,,,,,,,,,,,,,,,,,44,1220,45,1198
2025-0001,Australian Open,Hard,,G,20250112,420,200005,,,Ugo Humbert,L,188,FRA,,209263,,,Matteo Gigante,L,180,ITA,,7-6 7-5 6-4,5,R32,,,,,,,,,,,,,,,,,,,,14,2765,145,403
2025-0001,Australian Open,Hard,,G,20250112,421,124187,,,Reilly Opelka,R,211,USA,,206904,,,Gauthier Onclin,R,180,BEL,,3-6 7-6 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,170,341,239,242
2025-0001,Australian Open,Hard,,G,20250112,422,111460,,,Quentin Halys,R,191,FRA,,112154,,,Allan Walton Knight,U,,AUS,,4-6 4-6 6-4 7-6 7-5,5,R32,,,,,,,,,,,,,,,,,,,,74,756,90,636
2025-0001,Australian Open,Hard,,G,20250112,423,100644,,,Alexander Zverev,R,198,GER,,106298,,,Lucas Pouille,R,185,FRA,,6-4 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,2,7635,103,575
2025-0001,Australian Open,Hard,,G,20250113,424,126207,,,Frances Tiafoe,R,188,USA,,126239,,,Arthur Rinderknech,R,196,FRA,,7-6 6-3 4-6 6-7 6-3,5,R32,,,,,,,,,,,,,,,,,,,,16,2560,61,927
2025-0001,Australian Open,Hard,,G,20250113,425,106148,,,Roberto Carballes Baena,R,183,ESP,,126214,,,Alejandro Tabilo,L,188,CHI,,1-6 6-2 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,57,981,26,1705
2025-0001,Australian Open,Hard,,G,20250113,426,210150,,,Jakub Mensik,R,193,CZE,,105932,,,Nikoloz Basilashvili,R,185,GEO,,6-1 6-7 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,48,1162,206,273
2025-0001,Australian Open,Hard,,G,20250113,427,210506,,,Alex Michelsen,R,193,USA,,126774,,,Stefanos Tsitsipas,R,193,GRE,,7-5 6-3 2-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,42,1270,12,3195
2025-0001,Australian Open,Hard,,G,20250113,428,132686,,,Nuno Borges,R,185,POR,,124186,,,Alexandre Muller,R,183,FRA,,6-7 6-3 6-2 7-5,5,R32,,,,,,,,,,,,,,,,,,,,33,1445,58,965
2025-0001,Australian Open,Hard,,G,20250113,429,206681,,,Fabian Marozsan,R,193,HUN,,205734,,,Thiago Seyboth Wild,R,185,BRA,,6-3 6-7 7-5 5-7 7-5,5,R32,,,,,,,,,,,,,,,,,,,,59,960,79,732
2025-0001,Australian Open,Hard,,G,20250113,430,105902,,,James Duckworth,R,183,AUS,,208502,,,Dominic Stricker,L,183,SUI,,6-2 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,89,637,304,173
2025-0001,Australian Open,Hard,,G,20250113,431,147511,,,Jim Mccabe,U,,USA,,212021,,,Martin Landaluce,R,191,ESP,,6-4 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,258,216,142,414
2025-0001,Australian Open,Hard,,G,20250113,432,206173,,,Jannik Sinner,R,191,ITA,,111797,,,Nicolas Jarry,R,201,CHI,,7-6 7-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,1,11830,36,1340
2025-0001,Australian Open,Hard,,G,20250113,433,107270,,,James Thompson,R,,USA,,136440,,,Dominik Koepfer,L,180,GER,,7-6 6-4 4-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,27,1695,124,485
2025-0001,Australian Open,Hard,,G,20250113,434,209262,,,Tristan Schoolkate,R,183,AUS,,106121,,,Taro Daniel,R,191,JPN,,6-7 7-6 6-1 6-4,5,R32,,,,,,,,,,,,,,,,,,,,173,336,113,519
2025-0001,Australian Open,Hard,,G,20250113,435,126846,,,Aleksandar Vukic,R,188,AUS,,106000,,,Damir Dzumhur,R,175,BIH,,6-7 6-0 3-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,68,778,82,679
2025-0001,Australian Open,Hard,,G,20250113,436,113451,,,Jack Draper,U,,ESP,,208363,,,Mariano Navone,R,178,ARG,,4-6 6-3 3-6 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,18,2530,47,1173
2025-0001,Australian Open,Hard,,G,20250113,437,106423,,,Thanasi Kokkinakis,R,193,AUS,,126128,,,Roman Safiullin,R,185,RUS,,3-6 6-3 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,71,766,63,823
2025-0001,Australian Open,Hard,,G,20250113,438,209070,,,Arthur Cazaux,R,183,FRA,,202104,,,Sebastian Baez,R,170,ARG,,6-3 5-7 3-6 6-0 6-3,5,R32,,,,,,,,,,,,,,,,,,,,78,732,28,1690
2025-0001,Australian Open,Hard,,G,20250113,439,106415,,,Yoshihito Nishioka,L,170,JPN,,144826,,,Aziz Dougaz,L,188,TUN,,3-6 6-4 7-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,65,807,231,254
2025-0001,Australian Open,Hard,,G,20250113,440,200624,,,Sebastian Korda,R,196,USA,,127760,,,Lukas Klein,R,193,SVK,,6-3 0-6 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,22,2065,144,405
2025-0001,Australian Open,Hard,,G,20250113,441,210262,,,Jaime Faria,R,188,POR,,200303,,,Pavel Kotov,R,191,RUS,,6-1 6-1 7-5,5,R32,,,,,,,,,,,,,,,,,,,,125,481,97,612
2025-0001,Australian Open,Hard,,G,20250113,442,200000,,,Felix Auger Aliassime,R,193,CAN,,105526,,,Jan Lennard Struff,R,193,GER,,6-3 6-0 4-6 6-1,5,R32,,,,,,,,,,,,,,,,,,,,23,1905,43,1240
2025-0001,Australian Open,Hard,,G,20250113,443,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,210234,,,Juncheng Shang,L,,CHN,,7-6 5-2,5,R32,,,,,,,,,,,,,,,,,,,,66,790,50,1115
2025-0001,Australian Open,Hard,,G,20250113,444,106688,,,Carlos Alcaraz,R,,ESP,,207686,,,Alexander Shevchenko,R,185,KAZ,,6-1 7-5 6-1,5,R32,,,,,,,,,,,,,,,,,,,,3,7010,77,743
2025-0001,Australian Open,Hard,,G,20250113,445,104925,,,Novak Djokovic,R,188,SRB,,210460,,,Nishesh Basavareddy,R,180,USA,,4-6 6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,7,3900,107,566
2025-0001,Australian Open,Hard,,G,20250113,446,207985,,,Jacob Fearnley,R,183,GBR,,106401,,,Nick Kyrgios,R,193,AUS,,7-6 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,92,632,N/A,N/A
2025-0001,Australian Open,Hard,,G,20250113,447,126127,,,Benjamin Bonzi,R,183,FRA,,105676,,,David Goffin,R,180,BEL,,6-1 6-2 7-6,5,R32,,,,,,,,,,,,,,,,,,,,64,819,54,1029
2025-0001,Australian Open,Hard,,G,20250113,448,208859,,,Francesco Passaro,R,180,ITA,,105777,,,Grigor Dimitrov,R,191,BUL,,7-5 2-1,5,R32,,,,,,,,,,,,,,,,,,,,104,571,10,3200
2025-0001,Australian Open,Hard,,G,20250113,449,126205,,,Tommy Paul,R,185,USA,,106331,,,Christopher Oconnell,R,183,AUS,,6-2 3-6 6-1 6-7 7-5,5,R32,,,,,,,,,,,,,,,,,,,,11,3195,70,770
2025-0001,Australian Open,Hard,,G,20250114,450,126610,,,Matteo Berrettini,R,196,ITA,,111815,,,Cameron Norrie,L,188,GBR,,6-7 6-4 6-1 6-3,5,R32,,,,,,,,,,,,,,,,,,,,34,1380,52,1082
2025-0001,Australian Open,Hard,,G,20250114,451,200175,,,Miomir Kecmanovic,R,183,SRB,,105583,,,Dusan Lajovic,R,183,SRB,,7-5 3-6 6-3 3-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,51,1096,80,717
2025-0001,Australian Open,Hard,,G,20250114,452,111575,,,Karen Khachanov,R,198,RUS,,105173,,,Adrian Mannarino,L,180,FRA,,7-6 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,19,2410,75,751
2025-0001,Australian Open,Hard,,G,20250114,453,209113,,,Gabriel Diallo,R,203,CAN,,109607,,,Luca Nardi,R,,ITA,,6-7 7-6 5-7 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,86,646,83,675
2025-0001,Australian Open,Hard,,G,20250114,454,208029,,,Holger Rune,R,188,DEN,,105585,,,Ze Zhang,R,188,CHN,,4-6 6-3 6-4 3-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,13,2910,49,1140
2025-0001,Australian Open,Hard,,G,20250114,455,126203,,,Taylor Fritz,R,196,USA,,202385,,,Jenson Brooksby,R,188,USA,,6-2 6-0 6-3,5,R32,,,,,,,,,,,,,,,,,,,,4,5350,N/A,N/A
2025-0001,Australian Open,Hard,,G,20250114,456,106426,,,Cristian Garin,R,185,CHI,,106432,,,Borna Coric,R,188,CRO,,7-5 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,150,382,87,639
2025-0001,Australian Open,Hard,,G,20250114,457,210530,,,Learner Tien,L,180,USA,,200116,,,Camilo Ugo Carabelli,R,185,ARG,,4-6 7-6 6-3 5-7 6-4,5,R32,,,,,,,,,,,,,,,,,,,,121,493,94,624
2025-0001,Australian Open,Hard,,G,20250114,458,202103,,,Francisco Cerundolo,R,185,ARG,,122330,,,Alexander Bublik,R,196,KAZ,,7-6 6-3 6-2,5,R32,,,,,,,,,,,,,,,,,,,,31,1620,37,1330
2025-0001,Australian Open,Hard,,G,20250114,459,104792,,,Gael Monfils,R,193,FRA,,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,,7-6 6-3 6-7 6-7 6-4,5,R32,,,,,,,,,,,,,,,,,,,,41,1280,30,1651
2025-0001,Australian Open,Hard,,G,20250114,460,128034,,,Hubert Hurkacz,R,196,POL,,134868,,,Tallon Griekspoor,R,188,NED,,7-5 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,17,2555,40,1280
2025-0001,Australian Open,Hard,,G,20250114,461,207680,,,Facundo Diaz Acosta,L,183,ARG,,200267,,,Zizou Bergs,R,185,BEL,,6-7 6-4 1-6 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,,73,758,60,948
2025-0001,Australian Open,Hard,,G,20250114,462,106421,,,Daniil Medvedev,R,198,RUS,,208937,,,Kasidit Samrej,R,191,THA,,6-2 4-6 3-6 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,5,5030,418,109
2025-0001,Australian Open,Hard,,G,20250114,463,127157,,,Daniel Altmaier,R,188,GER,,207681,,,Francisco Comesana,R,178,ARG,,6-2 3-6 7-6 4-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,101,582,85,662
2025-0001,Australian Open,Hard,,G,20250114,464,207518,,,Lorenzo Musetti,R,185,ITA,,208286,,,Matteo Arnaldi,R,185,ITA,,7-6 4-6 7-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,,15,2600,39,1305
2025-0001,Australian Open,Hard,,G,20250114,465,210097,,,Ben Shelton,L,193,USA,,206909,,,Brandon Nakashima,R,188,USA,,7-6 7-5 7-5,5,R32,,,,,,,,,,,,,,,,,,,,20,2280,35,1355
2025-0001,Australian Open,Hard,,G,20250114,466,132283,,,Lorenzo Sonego,R,191,ITA,,104527,,,Stan Wawrinka,R,183,SUI,,6-4 5-7 7-5 7-5,5,R32,,,,,,,,,,,,,,,,,,,,55,1026,156,371
2025-0001,Australian Open,Hard,,G,20250114,467,207729,,,Tristan Boyer,R,188,USA,,105948,,,Federico Coria,R,180,ARG,,6-3 6-7 4-6 7-5 6-1,5,R32,,,,,,,,,,,,,,,,,,,,136,448,96,617
2025-0001,Australian Open,Hard,,G,20250114,468,106283,,,Mitchell Krueger,R,188,USA,,208014,,,Rinky Hijikata,R,178,AUS,,6-4 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,146,396,72,759
2025-0001,Australian Open,Hard,,G,20250114,469,144869,,,Tomas Martin Etcheverry,R,196,ARG,,207925,,,Flavio Cobolli,R,183,ITA,,6-7 6-3 7-5 6-1,5,R32,,,,,,,,,,,,,,,,,,,,38,1315,32,1512
2025-0001,Australian Open,Hard,,G,20250114,470,106218,,,Marcos Giron,R,180,USA,,105870,,,Yannick Hanfmann,R,193,GER,,2-6 7-5 6-1 7-5,5,R32,,,,,,,,,,,,,,,,,,,,46,1175,95,618
2025-0001,Australian Open,Hard,,G,20250114,471,133430,,,Denis Shapovalov,L,185,CAN,,105138,,,Roberto Bautista Agut,R,183,ESP,,3-6 6-4 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,56,1006,53,1067
2025-0001,Australian Open,Hard,,G,20250114,472,144895,,,Corentin Moutet,L,180,FRA,,200615,,,Alexei Popyrin,R,196,AUS,,4-6 6-3 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,69,772,24,1840
2025-0001,Australian Open,Hard,,G,20250114,473,200282,,,Alex De Minaur,R,183,AUS,,122298,,,Botic Van De Zandschulp,R,191,NED,,6-1 7-5 6-4,5,R32,,,,,,,,,,,,,,,,,,,,8,3535,84,672
2025-0001,Australian Open,Hard,,G,20250114,474,105807,,,Pablo Carreno Busta,R,188,ESP,,111794,,,Kamil Majchrzak,R,180,POL,,6-4 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,182,317,122,491
2025-0001,Australian Open,Hard,,G,20250114,475,211663,,,Joao Fonseca,R,,BRA,,126094,,,Andrey Rublev,R,188,RUS,,7-6 6-3 7-6,5,R32,,,,,,,,,,,,,,,,,,,,112,520,9,3520
2025-0001,Australian Open,Hard,,G,20250115,476,207830,,,Tomas Machac,R,183,CZE,,124187,,,Reilly Opelka,R,211,USA,,3-6 7-6 6-7 7-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,,25,1805,170,341
2025-0001,Australian Open,Hard,,G,20250115,477,208103,,,Jiri Lehecka,R,185,CZE,,200384,,,Hugo Gaston,L,173,FRA,,6-3 3-1,5,R16,,,,,,,,,,,,,,,,,,,,29,1660,81,703
2025-0001,Australian Open,Hard,,G,20250115,478,106688,,,Carlos Alcaraz,R,,ESP,,106415,,,Yoshihito Nishioka,L,170,JPN,,6-0 6-1 6-4,5,R16,,,,,,,,,,,,,,,,,,,,3,7010,65,807
2025-0001,Australian Open,Hard,,G,20250115,479,126127,,,Benjamin Bonzi,R,183,FRA,,208859,,,Francesco Passaro,R,180,ITA,,6-2 6-4 3-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,,64,819,104,571
2025-0001,Australian Open,Hard,,G,20250115,480,132686,,,Nuno Borges,R,185,POR,,107270,,,James Thompson,R,,USA,,6-3 6-2 6-4,5,R16,,,,,,,,,,,,,,,,,,,,33,1445,27,1695
2025-0001,Australian Open,Hard,,G,20250115,481,106148,,,Roberto Carballes Baena,R,183,ESP,,105902,,,James Duckworth,R,183,AUS,,6-4 6-2 7-5,5,R16,,,,,,,,,,,,,,,,,,,,57,981,89,637
2025-0001,Australian Open,Hard,,G,20250115,482,104925,,,Novak Djokovic,R,188,SRB,,210262,,,Jaime Faria,R,188,POR,,6-1 6-7 6-3 6-2,5,R16,,,,,,,,,,,,,,,,,,,,7,3900,125,481
2025-0001,Australian Open,Hard,,G,20250115,483,209950,,,Arthur Fils,R,185,FRA,,111460,,,Quentin Halys,R,191,FRA,,6-2 4-6 7-6 7-5,5,R16,,,,,,,,,,,,,,,,,,,,21,2280,74,756
2025-0001,Australian Open,Hard,,G,20250115,484,126846,,,Aleksandar Vukic,R,188,AUS,,200624,,,Sebastian Korda,R,196,USA,,6-4 3-6 2-6 6-3 7-5,5,R16,,,,,,,,,,,,,,,,,,,,68,778,22,2065
2025-0001,Australian Open,Hard,,G,20250115,485,207985,,,Jacob Fearnley,R,183,GBR,,209070,,,Arthur Cazaux,R,183,FRA,,3-6 7-5 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,,92,632,78,732
2025-0001,Australian Open,Hard,,G,20250115,486,210150,,,Jakub Mensik,R,193,CZE,,134770,,,Casper Ruud,R,183,NOR,,6-2 3-6 6-1 6-4,5,R16,,,,,,,,,,,,,,,,,,,,48,1162,6,4210
2025-0001,Australian Open,Hard,,G,20250115,487,113451,,,Jack Draper,U,,ESP,,106423,,,Thanasi Kokkinakis,R,193,AUS,,6-7 6-3 3-6 7-5 6-3,5,R16,,,,,,,,,,,,,,,,,,,,18,2530,71,766
2025-0001,Australian Open,Hard,,G,20250115,488,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,200000,,,Felix Auger Aliassime,R,193,CAN,,6-7 6-7 6-4 6-1 6-3,5,R16,,,,,,,,,,,,,,,,,,,,66,790,23,1905
2025-0001,Australian Open,Hard,,G,20250115,489,200005,,,Ugo Humbert,L,188,FRA,,133442,,,Houshang Habibi,U,,CAN,,6-3 6-4 6-4,5,R16,,,,,,,,,,,,,,,,,,,,14,2765,219,264
2025-0001,Australian Open,Hard,,G,20250115,490,100644,,,Alexander Zverev,R,198,GER,,103492,,,Pablo Martinez,R,,MEX,,6-1 6-4 6-1,5,R16,,,,,,,,,,,,,,,,,,,,2,7635,44,1220
2025-0001,Australian Open,Hard,,G,20250115,491,126205,,,Tommy Paul,R,185,USA,,105453,,,Kei Nishikori,R,178,JPN,,6-7 6-0 6-3 6-1,5,R16,,,,,,,,,,,,,,,,,,,,11,3195,76,743
2025-0001,Australian Open,Hard,,G,20250116,492,200175,,,Miomir Kecmanovic,R,183,SRB,,128034,,,Hubert Hurkacz,R,196,POL,,6-4 6-4 6-2,5,R16,,,,,,,,,,,,,,,,,,,,51,1096,17,2555
2025-0001,Australian Open,Hard,,G,20250116,493,111575,,,Karen Khachanov,R,198,RUS,,209113,,,Gabriel Diallo,R,203,CAN,,7-6 4-6 6-3 6-3,5,R16,,,,,,,,,,,,,,,,,,,,19,2410,86,646
2025-0001,Australian Open,Hard,,G,20250116,494,104792,,,Gael Monfils,R,193,FRA,,127157,,,Daniel Altmaier,R,188,GER,,7-5 6-3 7-6,5,R16,,,,,,,,,,,,,,,,,,,,41,1280,101,582
2025-0001,Australian Open,Hard,,G,20250116,495,207518,,,Lorenzo Musetti,R,185,ITA,,133430,,,Denis Shapovalov,L,185,CAN,,7-6 7-6 6-2,5,R16,,,,,,,,,,,,,,,,,,,,15,2600,56,1006
2025-0001,Australian Open,Hard,,G,20250116,496,202103,,,Francisco Cerundolo,R,185,ARG,,207680,,,Facundo Diaz Acosta,L,183,ARG,,6-2 1-0,5,R16,,,,,,,,,,,,,,,,,,,,31,1620,73,758
2025-0001,Australian Open,Hard,,G,20250116,497,210097,,,Ben Shelton,L,193,USA,,105807,,,Pablo Carreno Busta,R,188,ESP,,6-3 6-3 6-7 6-4,5,R16,,,,,,,,,,,,,,,,,,,,20,2280,182,317
2025-0001,Australian Open,Hard,,G,20250116,498,200282,,,Alex De Minaur,R,183,AUS,,207729,,,Tristan Boyer,R,188,USA,,6-2 6-4 6-3,5,R16,,,,,,,,,,,,,,,,,,,,8,3535,136,448
2025-0001,Australian Open,Hard,,G,20250116,499,144895,,,Corentin Moutet,L,180,FRA,,106283,,,Mitchell Krueger,R,188,USA,,4-6 6-4 7-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,,69,772,146,396
2025-0001,Australian Open,Hard,,G,20250116,500,126203,,,Taylor Fritz,R,196,USA,,106426,,,Cristian Garin,R,185,CHI,,6-2 6-1 6-0,5,R16,,,,,,,,,,,,,,,,,,,,4,5350,150,382
2025-0001,Australian Open,Hard,,G,20250116,501,106218,,,Marcos Giron,R,180,USA,,144869,,,Tomas Martin Etcheverry,R,196,ARG,,7-5 3-6 7-5 3-6 6-4,5,R16,,,,,,,,,,,,,,,,,,,,46,1175,38,1315
2025-0001,Australian Open,Hard,,G,20250116,502,210506,,,Alex Michelsen,R,193,USA,,147511,,,Jim Mccabe,U,,USA,,7-5 6-3 7-6,5,R16,,,,,,,,,,,,,,,,,,,,42,1270,258,216
2025-0001,Australian Open,Hard,,G,20250116,503,206681,,,Fabian Marozsan,R,193,HUN,,126207,,,Frances Tiafoe,R,188,USA,,6-7 6-4 3-6 6-4 6-1,5,R16,,,,,,,,,,,,,,,,,,,,59,960,16,2560
2025-0001,Australian Open,Hard,,G,20250116,504,132283,,,Lorenzo Sonego,R,191,ITA,,211663,,,Joao Fonseca,R,,BRA,,6-7 6-3 6-1 3-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,55,1026,112,520
2025-0001,Australian Open,Hard,,G,20250116,505,208029,,,Holger Rune,R,188,DEN,,126610,,,Matteo Berrettini,R,196,ITA,,7-6 2-6 6-3 7-6,5,R16,,,,,,,,,,,,,,,,,,,,13,2910,34,1380
2025-0001,Australian Open,Hard,,G,20250116,506,206173,,,Jannik Sinner,R,191,ITA,,209262,,,Tristan Schoolkate,R,183,AUS,,4-6 6-4 6-1 6-3,5,R16,,,,,,,,,,,,,,,,,,,,1,11830,173,336
2025-0001,Australian Open,Hard,,G,20250116,507,210530,,,Learner Tien,L,180,USA,,106421,,,Daniil Medvedev,R,198,RUS,,6-3 7-6 6-7 1-6 7-6,5,R16,,,,,,,,,,,,,,,,,,,,121,493,5,5030
2025-0001,Australian Open,Hard,,G,20250117,508,126205,,,Tommy Paul,R,185,USA,,106148,,,Roberto Carballes Baena,R,183,ESP,,7-6 6-2 6-0,5,R32,,,,,,,,,,,,,,,,,,,,11,3195,57,981
2025-0001,Australian Open,Hard,,G,20250117,509,106688,,,Carlos Alcaraz,R,,ESP,,132686,,,Nuno Borges,R,185,POR,,6-2 6-4 6-7 6-2,5,R32,,,,,,,,,,,,,,,,,,,,3,7010,33,1445
2025-0001,Australian Open,Hard,,G,20250117,510,100644,,,Alexander Zverev,R,198,GER,,207985,,,Jacob Fearnley,R,183,GBR,,6-3 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,2,7635,92,632
2025-0001,Australian Open,Hard,,G,20250117,511,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,210150,,,Jakub Mensik,R,193,CZE,,3-6 4-6 7-6 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,66,790,48,1162
2025-0001,Australian Open,Hard,,G,20250117,512,200005,,,Ugo Humbert,L,188,FRA,,209950,,,Arthur Fils,R,185,FRA,,4-6 7-5 6-4 1-0,5,R32,,,,,,,,,,,,,,,,,,,,14,2765,21,2280
2025-0001,Australian Open,Hard,,G,20250117,513,104925,,,Novak Djokovic,R,188,SRB,,207830,,,Tomas Machac,R,183,CZE,,6-1 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,7,3900,25,1805
2025-0001,Australian Open,Hard,,G,20250117,514,208103,,,Jiri Lehecka,R,185,CZE,,126127,,,Benjamin Bonzi,R,183,FRA,,6-2 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,29,1660,64,819
2025-0001,Australian Open,Hard,,G,20250117,515,113451,,,Jack Draper,U,,ESP,,126846,,,Aleksandar Vukic,R,188,AUS,,6-4 2-6 5-7 7-6 7-6,5,R32,,,,,,,,,,,,,,,,,,,,18,2530,68,778
2025-0001,Australian Open,Hard,,G,20250118,516,210506,,,Alex Michelsen,R,193,USA,,111575,,,Karen Khachanov,R,198,RUS,,6-3 7-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,42,1270,19,2410
2025-0001,Australian Open,Hard,,G,20250118,517,104792,,,Gael Monfils,R,193,FRA,,126203,,,Taylor Fritz,R,196,USA,,3-6 7-5 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,41,1280,4,5350
2025-0001,Australian Open,Hard,,G,20250118,518,200282,,,Alex De Minaur,R,183,AUS,,202103,,,Francisco Cerundolo,R,185,ARG,,5-7 7-6 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,8,3535,31,1620
2025-0001,Australian Open,Hard,,G,20250118,519,132283,,,Lorenzo Sonego,R,191,ITA,,206681,,,Fabian Marozsan,R,193,HUN,,6-7 7-6 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,55,1026,59,960
2025-0001,Australian Open,Hard,,G,20250118,520,210530,,,Learner Tien,L,180,USA,,144895,,,Corentin Moutet,L,180,FRA,,7-6 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,121,493,69,772
2025-0001,Australian Open,Hard,,G,20250118,521,210097,,,Ben Shelton,L,193,USA,,207518,,,Lorenzo Musetti,R,185,ITA,,6-3 3-6 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,20,2280,15,2600
2025-0001,Australian Open,Hard,,G,20250118,522,206173,,,Jannik Sinner,R,191,ITA,,106218,,,Marcos Giron,R,180,USA,,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,1,11830,46,1175
2025-0001,Australian Open,Hard,,G,20250118,523,208029,,,Holger Rune,R,188,DEN,,200175,,,Miomir Kecmanovic,R,183,SRB,,6-7 6-3 4-6 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,13,2910,51,1096
2025-0001,Australian Open,Hard,,G,20250119,524,126205,,,Tommy Paul,R,185,USA,,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,6-1 6-1 6-1,5,4th Round,,,,,,,,,,,,,,,,,,,,11,3195,66,790
2025-0001,Australian Open,Hard,,G,20250119,525,106688,,,Carlos Alcaraz,R,,ESP,,113451,,,Jack Draper,U,,ESP,,7-5 6-1,5,4th Round,,,,,,,,,,,,,,,,,,,,3,7010,18,2530
2025-0001,Australian Open,Hard,,G,20250119,526,100644,,,Alexander Zverev,R,198,GER,,200005,,,Ugo Humbert,L,188,FRA,,6-1 2-6 6-3 6-2,5,4th Round,,,,,,,,,,,,,,,,,,,,2,7635,14,2765
2025-0001,Australian Open,Hard,,G,20250119,527,104925,,,Novak Djokovic,R,188,SRB,,208103,,,Jiri Lehecka,R,185,CZE,,6-3 6-4 7-6,5,4th Round,,,,,,,,,,,,,,,,,,,,7,3900,29,1660
2025-0001,Australian Open,Hard,,G,20250120,528,206173,,,Jannik Sinner,R,191,ITA,,208029,,,Holger Rune,R,188,DEN,,6-3 3-6 6-3 6-2,5,4th Round,,,,,,,,,,,,,,,,,,,,1,11830,13,2910
